,Event Date,Event Type,Event Comment,County,Location,Tenant City,Tenant State,Tenant ZIP Code,Case Type,Case Number,Evicted Date,Event Year,Eviction Year
334340,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Charles,Charles,INDIAN HEAD,MD,20640.0,Failure to Pay Rent,D-042-LT-24-24255-003,,2024.0,
334341,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Charles,Charles,INDIAN HEAD,MD,20640.0,Failure to Pay Rent,D-042-LT-24-24255-004,,2024.0,
334342,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Charles,Charles,LA PLATA,MD,20646.0,Failure to Pay Rent,D-042-LT-24-000410,,2024.0,
334343,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Charles,Charles,LA PLATA,MD,20646.0,Failure to Pay Rent,D-042-LT-24-000411,,2024.0,
334344,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Charles,Charles,LA PLATA,MD,20646.0,Failure to Pay Rent,D-042-LT-24-000412,,2024.0,
334345,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled move,Frederick,Frederick,FREDERICK,MD,21702.0,Wrongful Detainer,D-111-CV-24-010093,,2024.0,
334346,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled paid,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000368,,2024.0,
334347,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled paid,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000366,,2024.0,
334348,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled paid,Frederick,Frederick,FREDERICK,MD,21701.0,Failure to Pay Rent,D-111-LT-24-000362,,2024.0,
334349,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled moved,Frederick,Frederick,Frederick,MD,21701.0,Failure to Pay Rent,D-111-LT-24-27747-003,,2024.0,
334350,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled paid,Frederick,Frederick,Frederick,MD,21701.0,Failure to Pay Rent,D-111-LT-24-27747-001,,2024.0,
334351,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled paid,Frederick,Frederick,FREDERICK,MD,21703.0,Failure to Pay Rent,D-111-LT-24-000379,,2024.0,
334352,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled paid,Frederick,Frederick,FREDERICK,MD,21702.0,Failure to Pay Rent,D-111-LT-24-000381,,2024.0,
334353,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,moved,Harford,Harford,HAVRE DE GRACE,MD,21078.0,Failure to Pay Rent,D-09-LT-24-21111-002,,2024.0,
334354,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,HAVRE DE GRACE,MD,21078.0,Failure to Pay Rent,D-09-LT-24-21111-001,,2024.0,
334355,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,ABERDEEN,MD,21001.0,Failure to Pay Rent,D-09-LT-24-25606-002,,2024.0,
334356,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,ABERDEEN,MD,21001.0,Failure to Pay Rent,D-09-LT-24-25606-003,,2024.0,
334357,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,ABERDEEN,MD,21001.0,Failure to Pay Rent,D-09-LT-24-25606-009,,2024.0,
334358,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Aberdeen,MD,21001.0,Failure to Pay Rent,D-09-LT-24-26231-004,,2024.0,
334359,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Aberdeen,MD,21001.0,Failure to Pay Rent,D-09-LT-24-26231-002,,2024.0,
334360,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-007,,2024.0,
334361,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-012,,2024.0,
334362,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-017,,2024.0,
334363,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,paid,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-010,,2024.0,
334364,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,moved,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-025,,2024.0,
334365,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-024,,2024.0,
334366,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-013,,2024.0,
334367,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-031,,2024.0,
334368,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-026,,2024.0,
334369,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-032,,2024.0,
334370,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,Edgewood,MD,21040.0,Failure to Pay Rent,D-09-LT-24-26341-030,,2024.0,
334371,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Harford,Harford,BEL AIR,MD,21014.0,Failure to Pay Rent,D-091-LT-24-001539,,2024.0,
334372,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Howard,Howard,COLUMBIA,MD,21044.0,Failure to Pay Rent,D-101-LT-24-20650-001,,2024.0,
334373,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Howard,Howard,ELKRIDGE,MD,21075.0,Failure to Pay Rent,D-101-LT-24-21481-007,,2024.0,
334374,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Howard,Howard,ELKRIDGE,MD,21075.0,Failure to Pay Rent,D-101-LT-24-21481-001,,2024.0,
334375,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Howard,Howard,Columbia,MD,21045.0,Failure to Pay Rent,D-101-LT-24-23106-005,,2024.0,
334376,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Howard,Howard,Columbia,MD,21045.0,Failure to Pay Rent,D-101-LT-24-23106-001,,2024.0,
334377,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-11878-012,,2024.0,
334378,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-15515-058,,2024.0,
334379,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20910.0,Failure to Pay Rent,D-06-LT-24-16139-013,,2024.0,
334380,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-17880-028,,2024.0,
334381,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Gaithersburg,MD,20879.0,Failure to Pay Rent,D-06-LT-24-17906-004,,2024.0,
334382,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-014,,2024.0,
334383,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-010,,2024.0,
334384,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-017,,2024.0,
334385,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-015,,2024.0,
334386,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-033,,2024.0,
334387,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-036,,2024.0,
334388,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,Silver Spring,MD,20904.0,Failure to Pay Rent,D-06-LT-24-23044-031,,2024.0,
334389,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-23599-004,,2024.0,
334390,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,,Montgomery,Rockville,SILVER SPRING,MD,20910.0,Failure to Pay Rent,D-06-LT-24-23599-003,,2024.0,
334391,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,move,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Tenant Holding Over,D-05-CV-23-031838,,2024.0,
334392,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,LANDOVER HILLS,MD,20784.0,Failure to Pay Rent,D-05-LT-23-7843-034,,2024.0,
334393,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-23-8191-065,,2024.0,
334394,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-23-8226-001,,2024.0,
334395,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-23-8226-005,,2024.0,
334396,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,CAPITOL HEIGHTS,MD,20743.0,Failure to Pay Rent,D-05-LT-23-8226-010,,2024.0,
334397,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled by Landlord,Prince George's,Hyattsville,Oxon Hill,MD,20745.0,Failure to Pay Rent,D-05-LT-24-9274-021,,2024.0,
334398,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-11426-100,,2024.0,
334399,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Bowie,MD,20716.0,Failure to Pay Rent,D-05-LT-24-11606-003,,2024.0,
334400,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-011,,2024.0,
334401,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-024,,2024.0,
334402,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-031,,2024.0,
334403,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-030,,2024.0,
334404,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-051,,2024.0,
334405,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-063,,2024.0,
334406,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-069,,2024.0,
334407,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-076,,2024.0,
334408,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-091,,2024.0,
334409,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-13909-094,,2024.0,
334410,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled by Landlord,Prince George's,Hyattsville,Hyattsville,MD,20785.0,Failure to Pay Rent,D-05-LT-24-14360-001,,2024.0,
334411,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-009,,2024.0,
334412,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled by Landlord,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-010,,2024.0,
334413,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-006,,2024.0,
334414,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-012,,2024.0,
334415,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-007,,2024.0,
334416,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled by Landlord,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-023,,2024.0,
334417,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-018,,2024.0,
334418,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-15526-022,,2024.0,
334419,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Cheverly,MD,20785.0,Failure to Pay Rent,D-05-LT-24-15632-015,,2024.0,
334420,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-17742-018,,2024.0,
334421,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,LARGO,MD,20774.0,Failure to Pay Rent,D-05-LT-24-17896-003,,2024.0,
334422,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,LARGO,MD,20774.0,Failure to Pay Rent,D-05-LT-24-17896-008,,2024.0,
334423,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,LARGO,MD,20774.0,Failure to Pay Rent,D-05-LT-24-17896-022,,2024.0,
334424,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,LARGO,MD,20774.0,Failure to Pay Rent,D-05-LT-24-17896-024,,2024.0,
334425,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Hyattsville,MD,20783.0,Failure to Pay Rent,D-05-LT-24-18017-012,,2024.0,
334426,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,OXON HILL,MD,20745.0,Failure to Pay Rent,D-05-LT-24-18018-019,,2024.0,
334427,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18585-001,,2024.0,
334428,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,Cheverly,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18585-025,,2024.0,
334429,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-011,,2024.0,
334430,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-020,,2024.0,
334431,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-026,,2024.0,
334432,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-031,,2024.0,
334433,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-038,,2024.0,
334434,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-021,,2024.0,
334435,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled by Landlord,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-051,,2024.0,
334436,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-053,,2024.0,
334437,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-063,,2024.0,
334438,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-066,,2024.0,
334439,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Moved,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-067,,2024.0,
334440,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,New Carrollton,MD,20784.0,Failure to Pay Rent,D-05-LT-24-18597-071,,2024.0,
334441,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-18603-001,,2024.0,
334442,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Forestville,MD,20747.0,Failure to Pay Rent,D-05-LT-24-18603-036,,2024.0,
334443,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,Canceled/Paid,Prince George's,Hyattsville,Hyattsville,MD,20782.0,Failure to Pay Rent,D-05-LT-24-18609-020,,2024.0,
334444,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PER LL,Washington,Washington,Hagerstown,MD,21740.0,Failure to Pay Rent,D-112-LT-24-22114-001,,2024.0,
334445,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,HAGERSTOWN,MD,21740.0,Failure to Pay Rent,D-112-LT-24-22529-001,,2024.0,
334446,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,Hagerstown,MD,21740.0,Failure to Pay Rent,D-112-LT-24-23839-002,,2024.0,
334447,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,HAGERSTOWN,MD,21742.0,Failure to Pay Rent,D-112-LT-24-25564-001,,2024.0,
334448,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,Hagerstown,MD,21742.0,Failure to Pay Rent,D-112-LT-24-25564-006,,2024.0,
334449,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,Hagerstown,MD,21742.0,Failure to Pay Rent,D-112-LT-24-25564-005,,2024.0,
334450,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,Hagerstown,MD,21742.0,Failure to Pay Rent,D-112-LT-24-25564-009,,2024.0,
334451,2024-09-03,Warrant of Restitution - Return of Service - Cancelled,PAID,Washington,Washington,Hagerstown,MD,21742.0,Failure to Pay Rent,D-112-LT-24-25564-010,,2024.0,
